Trading_Code,Date,Open,High,Low,Close,Volume
ENVOYTEX,2014-04-09,49.4,50.6,49.2,49.5,120200.0
ENVOYTEX,2014-04-08,52.0,52.4,51.6,52.0,805800.0
ENVOYTEX,2014-04-06,49.8,49.9,48.4,48.6,152600.0
ENVOYTEX,2014-04-05,44.6,45.5,44.6,45.2,95600.0
ENVOYTEX,2014-04-03,49.4,51.5,49.3,51.0,270000.0
ENVOYTEX,2014-04-02,53.5,53.7,53.0,53.3,982400.0
ENVOYTEX,2014-03-31,51.2,51.7,51.0,51.3,258800.0
ENVOYTEX,2014-03-30,51.0,51.8,51.0,51.4,314200.0
ENVOYTEX,2014-03-27,51.0,52.0,50.9,50.9,259800.0
ENVOYTEX,2014-03-25,51.2,52.8,50.9,51.3,261400.0
ENVOYTEX,2014-03-24,51.0,51.4,50.7,50.9,131000.0
ENVOYTEX,2014-03-23,51.4,52.0,51.0,51.1,125000.0
ENVOYTEX,2014-03-20,50.1,51.3,50.1,50.5,133800.0
ENVOYTEX,2014-03-19,50.7,51.3,50.5,50.8,220000.0
ENVOYTEX,2014-03-18,50.7,51.7,50.7,51.0,130200.0
ENVOYTEX,2014-03-16,51.8,52.4,51.6,51.8,90000.0
ENVOYTEX,2014-03-13,52.0,52.5,51.6,51.9,274600.0
ENVOYTEX,2014-03-12,53.8,54.3,52.7,53.6,291000.0
ENVOYTEX,2014-03-11,56.0,56.3,54.5,55.5,306800.0
ENVOYTEX,2014-03-09,49.5,50.0,49.3,49.4,180600.0
ENVOYTEX,2014-03-08,52.0,52.0,51.5,51.7,187200.0
ENVOYTEX,2014-03-07,48.0,48.6,48.0,48.4,241200.0
ENVOYTEX,2014-03-06,48.7,50.0,48.7,49.0,302600.0
ENVOYTEX,2014-03-04,52.0,52.0,50.8,51.2,248200.0
ENVOYTEX,2014-03-03,49.8,50.1,49.5,49.6,322600.0
ENVOYTEX,2014-03-02,52.2,53.7,52.1,53.3,676600.0
ENVOYTEX,2014-02-27,50.0,50.3,49.8,49.9,215600.0
ENVOYTEX,2014-02-26,50.6,50.8,49.9,50.0,440600.0
ENVOYTEX,2014-02-25,51.2,51.7,50.6,50.7,266000.0
ENVOYTEX,2014-02-24,52.0,52.3,50.9,51.2,300400.0
ENVOYTEX,2014-02-23,52.6,52.8,50.8,51.2,410000.0
ENVOYTEX,2014-02-20,52.3,52.8,51.8,52.4,377200.0
ENVOYTEX,2014-02-19,52.0,52.8,52.0,52.1,323200.0
ENVOYTEX,2014-02-18,51.2,52.9,51.2,52.5,712600.0
ENVOYTEX,2014-02-17,49.9,51.5,49.6,51.1,488800.0
ENVOYTEX,2014-02-16,49.6,50.0,49.3,49.6,330000.0
ENVOYTEX,2014-02-13,49.5,49.9,49.2,49.5,467200.0
ENVOYTEX,2014-02-11,57.0,58.9,56.1,56.3,347200.0
ENVOYTEX,2014-02-10,57.4,63.3,57.4,61.7,2619400.0
ENVOYTEX,2014-02-09,49.9,50.3,49.1,49.4,340000.0
ENVOYTEX,2014-02-07,47.6,48.2,47.6,48.0,143400.0
ENVOYTEX,2014-02-06,49.9,50.0,48.3,48.6,174600.0
ENVOYTEX,2014-02-04,52.0,52.1,51.5,51.6,251600.0
ENVOYTEX,2014-02-03,49.7,50.8,49.5,49.6,291600.0
ENVOYTEX,2014-02-02,53.0,53.1,52.0,52.1,643000.0
ENVOYTEX,2014-02-01,54.2,54.4,53.0,53.3,633000.0
ENVOYTEX,2014-01-30,53.0,53.4,52.5,52.6,1214800.0
ENVOYTEX,2014-01-29,52.8,53.7,52.4,52.9,886600.0
ENVOYTEX,2014-01-28,53.7,54.1,52.5,52.8,1330600.0
ENVOYTEX,2014-01-27,53.3,54.2,53.0,53.3,975400.0
ENVOYTEX,2014-01-26,53.1,53.6,52.4,52.5,941600.0
ENVOYTEX,2014-01-23,53.1,54.4,52.9,53.1,1229200.0
ENVOYTEX,2014-01-22,52.0,53.7,51.8,53.4,1308000.0
ENVOYTEX,2014-01-21,53.5,55.0,51.7,51.9,850400.0
ENVOYTEX,2014-01-20,52.5,52.5,51.5,51.5,1114200.0
ENVOYTEX,2014-01-19,53.2,53.3,51.9,51.9,1459400.0
ENVOYTEX,2014-01-16,54.1,54.1,52.7,52.8,1457400.0
ENVOYTEX,2014-01-15,53.5,54.6,53.0,53.8,1167000.0
ENVOYTEX,2014-01-13,54.0,54.0,53.1,53.4,625600.0
ENVOYTEX,2014-01-12,54.1,55.7,54.1,55.2,327600.0
ENVOYTEX,2014-01-10,54.8,58.7,54.6,57.6,1195200.0
ENVOYTEX,2014-01-09,49.3,50.7,49.3,49.8,102800.0
ENVOYTEX,2014-01-06,50.4,50.8,49.3,49.7,259600.0
ENVOYTEX,2014-01-04,51.3,52.2,51.3,51.9,190400.0
ENVOYTEX,2014-01-01,54.3,55.4,53.9,54.1,487600.0
ENVOYTEX,2013-12-30,53.2,54.8,52.9,54.3,630600.0
ENVOYTEX,2013-12-29,54.0,54.3,52.4,52.9,491600.0
ENVOYTEX,2013-12-26,57.0,57.0,53.5,54.2,1016600.0
ENVOYTEX,2013-12-24,57.4,57.7,55.9,56.2,827400.0
ENVOYTEX,2013-12-23,60.0,60.5,57.1,57.3,1669800.0
ENVOYTEX,2013-12-22,58.4,59.6,58.0,58.8,2438200.0
ENVOYTEX,2013-12-19,56.8,58.5,56.7,57.6,1386600.0
ENVOYTEX,2013-12-18,60.0,60.5,56.7,57.3,2017400.0
ENVOYTEX,2013-12-17,61.0,61.9,59.5,59.7,2341200.0
ENVOYTEX,2013-12-15,61.7,63.6,60.5,61.0,2803800.0
ENVOYTEX,2013-12-12,58.0,61.4,57.5,60.9,6780400.0
ENVOYTEX,2013-12-11,58.5,59.0,56.3,56.9,1733000.0
ENVOYTEX,2013-12-09,50.6,50.8,48.1,48.6,594200.0
ENVOYTEX,2013-12-08,46.4,50.0,46.3,49.8,238800.0
ENVOYTEX,2013-12-06,47.9,49.9,46.9,47.5,2456400.0
ENVOYTEX,2013-12-05,42.0,44.2,42.0,43.9,252800.0
ENVOYTEX,2013-12-03,46.5,49.3,46.5,48.8,418000.0
ENVOYTEX,2013-12-02,51.3,54.3,51.2,53.2,3565200.0
ENVOYTEX,2013-11-27,62.0,62.3,60.0,61.5,3522400.0
ENVOYTEX,2013-11-26,62.1,63.2,61.3,61.7,3039600.0
ENVOYTEX,2013-11-25,60.0,62.9,59.9,62.4,3942000.0
ENVOYTEX,2013-11-24,59.7,60.0,58.7,59.7,1844400.0
ENVOYTEX,2013-11-21,59.1,59.9,58.3,59.0,1410800.0
ENVOYTEX,2013-11-20,58.3,60.8,57.1,58.9,2368800.0
ENVOYTEX,2013-11-19,58.0,58.4,57.0,58.0,1413400.0
ENVOYTEX,2013-11-18,58.5,58.6,56.8,57.8,1705800.0
ENVOYTEX,2013-11-17,55.0,58.9,54.7,57.7,1287400.0
ENVOYTEX,2013-11-14,57.0,57.6,56.2,56.4,1178200.0
ENVOYTEX,2013-11-13,56.3,57.4,55.5,56.1,1550800.0
ENVOYTEX,2013-11-12,56.6,56.7,55.4,55.9,2111600.0
ENVOYTEX,2013-11-11,57.2,60.5,57.2,59.0,960400.0
ENVOYTEX,2013-11-09,51.1,51.6,50.0,50.4,677800.0
ENVOYTEX,2013-11-07,56.6,57.0,53.9,54.4,2270600.0
ENVOYTEX,2013-11-06,43.7,47.0,43.0,46.9,2655000.0
ENVOYTEX,2013-11-04,44.0,45.0,43.4,43.5,326400.0
ENVOYTEX,2013-11-03,47.0,48.5,45.6,47.6,727400.0
ENVOYTEX,2013-11-02,49.6,51.6,49.6,51.1,1490600.0
ENVOYTEX,2013-10-31,58.6,60.0,57.4,58.8,1648800.0
ENVOYTEX,2013-10-30,62.0,63.0,58.1,58.5,1907800.0
ENVOYTEX,2013-10-29,63.0,63.8,61.7,61.8,2373000.0
ENVOYTEX,2013-10-28,61.9,63.6,60.9,63.0,5163800.0
ENVOYTEX,2013-10-27,58.1,61.4,58.0,61.0,2750000.0
ENVOYTEX,2013-10-24,57.8,59.3,57.6,58.4,1204600.0
ENVOYTEX,2013-10-23,57.3,61.1,57.1,58.8,4884400.0
ENVOYTEX,2013-10-22,54.5,57.3,54.4,56.8,1814400.0
ENVOYTEX,2013-10-21,54.4,55.2,52.7,54.9,932200.0
ENVOYTEX,2013-10-20,55.9,55.9,53.8,54.4,375200.0
ENVOYTEX,2013-10-12,58.5,58.5,55.9,56.2,1583600.0
ENVOYTEX,2013-10-11,58.8,58.8,57.2,57.4,662000.0
ENVOYTEX,2013-10-10,55.2,56.3,53.9,55.9,1349400.0
ENVOYTEX,2013-10-09,50.2,51.5,50.2,50.7,385000.0
ENVOYTEX,2013-10-07,58.1,58.9,56.7,56.9,3021200.0
ENVOYTEX,2013-10-06,40.7,43.5,40.2,42.8,1185800.0
ENVOYTEX,2013-10-04,46.4,47.2,44.0,44.6,569400.0
ENVOYTEX,2013-10-03,49.7,49.7,46.3,46.5,402400.0
ENVOYTEX,2013-10-02,50.0,50.2,48.8,49.4,1653200.0
ENVOYTEX,2013-10-01,51.0,51.6,50.8,50.9,424000.0
ENVOYTEX,2013-09-30,53.4,53.5,52.2,52.9,642200.0
ENVOYTEX,2013-09-29,53.8,54.2,53.0,53.5,446400.0
ENVOYTEX,2013-09-26,52.9,53.9,52.8,53.6,328800.0
ENVOYTEX,2013-09-25,53.6,54.2,52.8,53.1,697600.0
ENVOYTEX,2013-09-24,53.8,54.4,52.5,53.5,709000.0
ENVOYTEX,2013-09-23,53.6,53.9,52.3,52.8,548600.0
ENVOYTEX,2013-09-22,54.0,54.6,52.9,53.0,510600.0
ENVOYTEX,2013-09-19,52.5,53.8,52.2,53.2,456000.0
ENVOYTEX,2013-09-18,54.4,55.0,52.5,52.8,1192200.0
ENVOYTEX,2013-09-17,52.5,55.0,52.5,53.4,2074400.0
ENVOYTEX,2013-09-16,49.5,53.5,49.5,53.0,829600.0
ENVOYTEX,2013-09-15,48.7,50.6,48.7,49.2,529200.0
ENVOYTEX,2013-09-12,58.1,58.5,55.8,56.3,1896600.0
ENVOYTEX,2013-09-10,59.0,59.0,54.5,54.9,1503200.0
ENVOYTEX,2013-09-09,50.1,50.5,49.7,50.1,208600.0
ENVOYTEX,2013-09-07,56.0,59.5,56.0,58.0,5232600.0
ENVOYTEX,2013-09-06,41.5,41.5,38.8,40.0,2364600.0
ENVOYTEX,2013-09-05,41.2,42.1,40.8,41.7,181000.0
ENVOYTEX,2013-09-04,41.4,46.4,41.4,45.4,231400.0
ENVOYTEX,2013-09-01,51.3,51.4,50.3,50.5,402200.0
ENVOYTEX,2013-08-29,51.8,52.2,50.8,50.9,756800.0
ENVOYTEX,2013-08-27,54.2,54.3,51.1,51.5,1109000.0
ENVOYTEX,2013-08-26,54.0,55.0,53.1,53.6,550400.0
ENVOYTEX,2013-08-25,53.8,55.5,53.4,53.6,1231000.0
ENVOYTEX,2013-08-22,53.5,54.4,53.4,53.8,1433600.0
ENVOYTEX,2013-08-21,52.5,54.2,52.5,53.0,636400.0
ENVOYTEX,2013-08-20,53.0,54.3,52.6,52.9,1039800.0
ENVOYTEX,2013-08-19,53.0,54.0,52.4,52.9,717200.0
ENVOYTEX,2013-08-18,52.4,54.0,51.1,53.5,896800.0
ENVOYTEX,2013-08-14,51.0,51.8,49.8,51.3,392400.0
ENVOYTEX,2013-08-13,49.9,51.4,49.9,51.2,296800.0
ENVOYTEX,2013-08-12,56.0,58.8,55.9,57.7,2498800.0
ENVOYTEX,2013-08-10,53.4,56.2,53.4,55.8,2449600.0
ENVOYTEX,2013-08-09,51.0,51.5,50.0,50.2,194600.0
ENVOYTEX,2013-08-07,56.5,56.5,54.1,55.4,2619000.0
ENVOYTEX,2013-08-05,41.8,42.2,40.6,40.8,196800.0
ENVOYTEX,2013-08-04,40.2,43.1,40.2,42.5,293000.0
ENVOYTEX,2013-08-01,50.4,51.2,50.3,50.4,426000.0
ENVOYTEX,2013-07-31,49.0,50.8,48.3,48.6,425800.0
ENVOYTEX,2013-07-30,51.3,51.3,49.1,49.5,258600.0
ENVOYTEX,2013-07-29,50.6,51.9,49.3,50.0,542600.0
ENVOYTEX,2013-07-28,48.6,51.0,48.6,50.2,254600.0
ENVOYTEX,2013-07-25,53.5,53.5,50.4,50.7,547800.0
ENVOYTEX,2013-07-24,51.0,54.2,50.5,53.6,1182800.0
ENVOYTEX,2013-07-23,53.1,53.3,50.3,50.6,989000.0
ENVOYTEX,2013-07-22,54.4,54.7,52.7,53.0,1029800.0
ENVOYTEX,2013-07-21,57.4,57.5,53.0,53.6,1204800.0
ENVOYTEX,2013-07-18,55.9,58.4,55.7,56.3,1774800.0
ENVOYTEX,2013-07-17,57.1,57.1,54.5,55.0,1525600.0
ENVOYTEX,2013-07-16,57.7,59.0,56.5,56.8,2436400.0
ENVOYTEX,2013-07-15,55.1,56.8,54.5,56.1,1602800.0
ENVOYTEX,2013-07-14,56.6,56.6,53.3,53.7,1505000.0
ENVOYTEX,2013-07-11,58.1,59.5,57.0,57.2,1240400.0
ENVOYTEX,2013-07-10,53.4,53.5,52.8,53.1,488000.0
ENVOYTEX,2013-07-07,54.7,55.8,53.5,55.3,2139800.0
ENVOYTEX,2013-07-05,41.9,41.9,41.0,41.1,161000.0
ENVOYTEX,2013-07-04,41.1,41.7,41.1,41.5,267400.0
ENVOYTEX,2013-07-03,50.1,50.1,47.5,47.9,687600.0
ENVOYTEX,2013-07-02,49.8,49.9,48.7,49.5,1589200.0
ENVOYTEX,2013-07-01,51.0,51.3,50.2,50.3,528800.0
ENVOYTEX,2013-06-30,46.8,46.8,44.8,45.5,989800.0
ENVOYTEX,2013-06-27,48.7,48.7,46.5,46.8,926600.0
ENVOYTEX,2013-06-26,49.3,49.5,48.1,48.6,1274600.0
ENVOYTEX,2013-06-24,48.9,49.0,47.3,47.4,882600.0
ENVOYTEX,2013-06-23,51.0,51.5,47.6,48.2,1399200.0
ENVOYTEX,2013-06-20,51.8,52.5,50.0,50.4,1462000.0
ENVOYTEX,2013-06-19,50.5,53.0,50.5,51.7,2729800.0
ENVOYTEX,2013-06-18,47.5,51.1,46.8,50.1,2777400.0
ENVOYTEX,2013-06-17,49.9,50.4,47.6,48.0,1647600.0
ENVOYTEX,2013-06-16,46.8,49.9,45.8,49.4,3216600.0
ENVOYTEX,2013-06-13,47.5,48.5,45.9,46.8,1325000.0
ENVOYTEX,2013-06-11,59.7,60.4,58.1,58.2,1473800.0
ENVOYTEX,2013-06-10,54.8,54.8,53.2,53.3,381400.0
ENVOYTEX,2013-06-06,43.2,43.6,41.6,42.0,621800.0
ENVOYTEX,2013-06-05,41.9,41.9,41.0,41.0,33200.0
ENVOYTEX,2013-06-03,52.8,52.9,49.3,49.7,706600.0
ENVOYTEX,2013-06-02,48.5,49.0,48.0,48.0,617600.0
ENVOYTEX,2013-06-01,51.7,52.2,50.9,51.1,453000.0
ENVOYTEX,2013-05-30,43.0,43.9,42.6,42.6,650200.0
ENVOYTEX,2013-05-29,42.5,42.6,41.9,42.1,461000.0
ENVOYTEX,2013-05-28,42.5,42.9,41.7,41.9,155000.0
ENVOYTEX,2013-05-27,41.4,43.2,41.3,42.2,152400.0
ENVOYTEX,2013-05-26,42.8,42.8,41.4,41.7,125400.0
ENVOYTEX,2013-05-22,43.6,43.6,42.6,42.6,278200.0
ENVOYTEX,2013-05-21,44.2,45.0,42.5,43.0,314200.0
ENVOYTEX,2013-05-20,45.8,46.2,43.6,44.0,614400.0
ENVOYTEX,2013-05-19,46.0,47.3,45.3,45.8,431800.0
ENVOYTEX,2013-05-16,44.3,46.5,44.0,45.6,350800.0
ENVOYTEX,2013-05-15,45.0,45.9,43.5,44.1,309600.0
ENVOYTEX,2013-05-14,45.0,46.2,44.4,45.5,530400.0
ENVOYTEX,2013-05-13,43.5,44.9,43.3,44.5,336400.0
ENVOYTEX,2013-05-12,54.0,55.4,53.5,55.1,1029600.0
ENVOYTEX,2013-05-11,62.4,63.0,59.6,59.9,2230800.0
ENVOYTEX,2013-05-09,51.6,51.9,50.1,50.4,209400.0
ENVOYTEX,2013-05-08,46.3,48.5,46.3,47.3,350600.0
ENVOYTEX,2013-05-06,43.0,43.8,42.9,43.0,1021400.0
ENVOYTEX,2013-05-05,42.2,42.9,41.5,41.7,78600.0
ENVOYTEX,2013-05-03,54.4,54.5,51.8,52.2,603200.0
ENVOYTEX,2013-05-02,48.0,49.2,47.9,48.3,830800.0
ENVOYTEX,2013-04-30,41.4,41.5,40.6,41.1,85600.0
ENVOYTEX,2013-04-29,40.3,41.9,40.0,41.3,93200.0
ENVOYTEX,2013-04-28,40.6,41.0,40.0,40.3,110200.0
ENVOYTEX,2013-04-25,40.5,42.4,40.5,41.5,84400.0
ENVOYTEX,2013-04-24,41.3,42.5,41.3,41.5,154200.0
ENVOYTEX,2013-04-23,43.5,43.5,41.6,41.9,275000.0
ENVOYTEX,2013-04-22,43.3,43.7,42.6,42.7,123200.0
ENVOYTEX,2013-04-21,43.2,45.0,42.7,43.1,129600.0
ENVOYTEX,2013-04-18,44.1,45.9,43.8,43.9,329000.0
ENVOYTEX,2013-04-17,45.0,45.5,44.2,44.5,208600.0
ENVOYTEX,2013-04-16,45.9,46.4,44.7,44.8,301600.0
ENVOYTEX,2013-04-15,43.9,47.5,43.9,46.6,496000.0
ENVOYTEX,2013-04-12,55.4,55.7,53.9,54.0,960000.0
ENVOYTEX,2013-04-11,62.0,62.6,61.0,61.5,2077800.0
ENVOYTEX,2013-04-09,52.2,52.2,50.6,50.8,514600.0
ENVOYTEX,2013-04-08,46.6,47.2,46.1,46.3,380400.0
ENVOYTEX,2013-04-07,50.0,55.0,50.0,53.2,4268600.0
ENVOYTEX,2013-04-06,43.0,43.6,42.6,42.8,809800.0
ENVOYTEX,2013-04-04,40.1,41.7,40.1,41.3,514200.0
ENVOYTEX,2013-04-03,52.9,54.5,52.8,53.9,533200.0
ENVOYTEX,2013-04-02,49.0,49.6,47.9,48.1,1059400.0
ENVOYTEX,2013-03-31,45.5,45.5,43.1,43.4,246400.0
ENVOYTEX,2013-03-28,45.1,45.7,44.7,44.8,349000.0
ENVOYTEX,2013-03-27,46.0,46.2,44.3,44.7,490000.0
ENVOYTEX,2013-03-25,47.0,47.9,46.1,46.5,563400.0
ENVOYTEX,2013-03-24,49.9,49.9,46.8,47.6,576000.0
ENVOYTEX,2013-03-20,48.4,48.8,47.7,48.0,275200.0
ENVOYTEX,2013-03-19,48.8,49.5,48.4,48.5,398600.0
ENVOYTEX,2013-03-18,49.7,49.9,48.2,48.8,275000.0
ENVOYTEX,2013-03-14,50.5,51.0,49.6,49.8,736800.0
ENVOYTEX,2013-03-13,49.8,51.5,49.1,50.8,697400.0
ENVOYTEX,2013-03-12,54.2,55.4,54.0,54.6,1045200.0
ENVOYTEX,2013-03-11,59.0,62.2,58.7,61.3,2122600.0
ENVOYTEX,2013-03-10,55.0,56.0,54.0,54.6,686800.0
ENVOYTEX,2013-03-09,51.4,52.0,50.4,51.0,439000.0
ENVOYTEX,2013-03-07,50.9,51.6,49.7,50.2,1149800.0
ENVOYTEX,2013-03-06,44.4,44.5,42.8,43.2,895800.0
ENVOYTEX,2013-03-04,42.0,42.7,41.0,41.1,322800.0
ENVOYTEX,2013-03-03,53.6,53.8,51.8,52.4,1070800.0
ENVOYTEX,2013-03-02,47.5,50.5,47.5,49.1,800200.0
ENVOYTEX,2013-03-01,51.9,52.2,50.6,51.7,626000.0
ENVOYTEX,2013-02-28,54.0,55.6,53.5,54.7,700400.0
ENVOYTEX,2013-02-27,56.9,57.0,53.6,54.0,1193000.0
ENVOYTEX,2013-02-26,54.8,57.0,52.6,56.5,1464200.0
ENVOYTEX,2013-02-25,56.0,56.0,52.5,52.8,1100400.0
ENVOYTEX,2013-02-24,57.0,57.8,53.2,54.2,1344600.0
ENVOYTEX,2013-02-20,60.2,61.0,56.6,57.7,2775400.0
ENVOYTEX,2013-02-19,58.0,61.4,56.6,59.2,3339800.0
ENVOYTEX,2013-02-18,56.0,59.4,56.0,57.4,2363400.0
ENVOYTEX,2013-02-17,56.5,57.4,54.8,55.5,2106000.0
ENVOYTEX,2013-02-14,56.8,57.9,56.1,56.5,1833600.0
ENVOYTEX,2013-02-13,53.1,57.4,52.4,56.6,3107400.0
ENVOYTEX,2013-02-12,55.0,55.6,53.0,53.8,737000.0
ENVOYTEX,2013-02-10,52.6,56.6,52.5,54.7,2274800.0
ENVOYTEX,2013-02-09,51.3,51.5,50.2,50.4,452800.0
ENVOYTEX,2013-02-07,46.5,50.0,46.5,50.0,1119000.0
ENVOYTEX,2013-02-06,43.4,44.8,43.0,44.3,368600.0
ENVOYTEX,2013-02-05,41.3,42.8,41.3,42.5,247400.0
ENVOYTEX,2013-02-04,41.0,41.7,40.6,40.9,408600.0
ENVOYTEX,2013-02-01,52.0,52.0,50.7,51.2,711400.0
ENVOYTEX,2013-01-31,48.2,51.0,48.2,50.3,705000.0
ENVOYTEX,2013-01-30,50.8,51.4,50.1,50.5,872000.0
ENVOYTEX,2013-01-29,48.5,50.2,48.5,49.8,1074600.0
ENVOYTEX,2013-01-28,49.3,49.7,48.2,48.5,1031200.0
ENVOYTEX,2013-01-27,50.0,50.3,48.9,49.1,856600.0
ENVOYTEX,2013-01-24,49.1,50.4,49.0,50.0,895000.0
ENVOYTEX,2013-01-23,48.0,49.4,48.0,48.9,595200.0
ENVOYTEX,2013-01-22,48.8,48.8,47.8,47.9,555000.0
ENVOYTEX,2013-01-21,48.1,48.9,47.7,48.3,1003200.0
ENVOYTEX,2013-01-20,50.5,50.6,48.2,48.6,638800.0
ENVOYTEX,2013-01-17,50.6,51.0,50.0,50.2,441600.0
ENVOYTEX,2013-01-16,50.9,51.0,50.3,50.4,502800.0
ENVOYTEX,2013-01-15,51.4,51.4,50.6,50.9,394000.0
ENVOYTEX,2013-01-14,52.0,52.0,50.7,51.1,418200.0
ENVOYTEX,2013-01-13,51.1,51.9,51.0,51.4,531600.0
ENVOYTEX,2013-01-12,59.5,59.5,54.6,54.9,1673600.0
ENVOYTEX,2013-01-10,53.0,53.1,52.0,52.5,505000.0
ENVOYTEX,2013-01-09,52.5,52.8,50.9,51.1,551000.0
ENVOYTEX,2013-01-08,48.6,48.8,46.8,47.3,413400.0
ENVOYTEX,2013-01-04,42.6,42.8,40.1,40.2,305800.0
ENVOYTEX,2013-01-01,52.2,53.4,51.3,51.7,628000.0
ENVOYTEX,2012-12-30,53.0,53.4,52.0,52.4,832400.0
ENVOYTEX,2012-12-27,54.2,54.5,52.8,53.0,1290000.0
ENVOYTEX,2012-12-26,52.5,55.0,52.5,53.9,1625600.0
ENVOYTEX,2012-12-24,50.8,52.5,50.3,52.1,978000.0
ENVOYTEX,2012-12-23,52.8,53.0,50.8,51.1,948000.0
ENVOYTEX,2012-12-20,53.8,54.4,52.2,52.5,1010400.0
ENVOYTEX,2012-12-19,55.6,55.7,52.2,53.3,1958400.0
ENVOYTEX,2012-12-18,50.1,54.1,50.1,54.1,3422800.0
ENVOYTEX,2012-12-13,52.0,52.8,50.4,51.7,2098400.0
ENVOYTEX,2012-12-12,54.0,55.7,52.1,52.5,2556000.0
ENVOYTEX,2012-11-12,50.0,55.0,50.0,53.9,1554400.0
ENVOYTEX,2012-10-12,62.3,63.0,54.1,54.7,3699000.0
ENVOYTEX,2012-09-12,67.0,70.0,57.5,61.9,8021800.0
